'Crate name', 'Successful verification', 'Whitelist items', 'Verified items', 'Successful items', 'Duration (s)', 'Exit status', 'Start', 'End', 'Parsing duration', 'Type-checking duration', 'Encoding duration', 'Verification duration'
'244_bit-vec', true, 15, 15, 15, 6, 0, '2018-11-14 23:10:59', '2018-11-14 23:11:05', 0.0, 0.0, 0.3, 1.68
'246_home', true, 1, 1, 1, 5, 0, '2018-11-14 23:11:05', '2018-11-14 23:11:10', 0.0, 0.0, 0.2, 2.8
'248_ring', true, 2, 2, 2, 63, 0, '2018-11-14 23:11:10', '2018-11-14 23:12:13', 0.5, 0.0, 0.0, 1.38
'249_libloading', true, 1, 1, 1, 23, 0, '2018-11-14 23:12:13', '2018-11-14 23:12:36', 0.0, 0.0, 0.1, 1.24
'250_redox_termios', true, 0, 0, 0, 10, 0, '2018-11-14 23:12:36', '2018-11-14 23:12:46', 0.0, 0.0, 0.0, 1.8
'251_shared_library', true, 0, 0, 0, 14, 0, '2018-11-14 23:12:46', '2018-11-14 23:13:00', 0.0, 0.0, 0.0, 1.10
'252_rls-data', true, 0, 0, 0, 79, 0, '2018-11-14 23:13:00', '2018-11-14 23:14:19', 0.0, 0.0, 0.0, 1.10
'253_inflate', true, 2, 2, 2, 15, 0, '2018-11-14 23:14:19', '2018-11-14 23:14:34', 0.0, 0.0, 0.1, 1.84
'254_schannel', true, 0, 0, 0, 210, 0, '2018-11-14 23:14:34', '2018-11-14 23:18:04', 0.1, 0.0, 0.0, 1.7
'257_build_const', true, 1, 1, 1, 5, 0, '2018-11-14 23:18:04', '2018-11-14 23:18:09', 0.0, 0.0, 0.0, 1.71
'258_gif', true, 0, 0, 0, 20, 0, '2018-11-14 23:18:09', '2018-11-14 23:18:29', 0.0, 0.0, 0.0, 1.11
'261_tendril', true, 6, 6, 6, 27, 0, '2018-11-14 23:18:29', '2018-11-14 23:18:56', 0.1, 0.0, 0.1, 1.28
'262_mac', true, 0, 0, 0, 3, 0, '2018-11-14 23:18:56', '2018-11-14 23:18:59', 0.0, 0.0, 0.0, 1.14
'263_utf-8', true, 0, 0, 0, 4, 0, '2018-11-14 23:18:59', '2018-11-14 23:19:03', 0.0, 0.0, 0.0, 1.7
'264_futf', true, 0, 0, 0, 17, 0, '2018-11-14 23:19:03', '2018-11-14 23:19:20', 0.0, 0.0, 0.0, 1.10
'265_modifier', true, 0, 0, 0, 3, 0, '2018-11-14 23:19:20', '2018-11-14 23:19:23', 0.0, 0.0, 0.0, 1.9
'266_plugin', true, 0, 0, 0, 12, 0, '2018-11-14 23:19:23', '2018-11-14 23:19:35', 0.0, 0.0, 0.0, 1.11
'267_pnacl-build-helper', true, 0, 0, 0, 43, 0, '2018-11-14 23:19:35', '2018-11-14 23:20:18', 0.0, 0.0, 0.0, 1.12
'269_bit-set', true, 0, 0, 0, 9, 0, '2018-11-14 23:20:18', '2018-11-14 23:20:27', 0.0, 0.0, 0.0, 1.11
'270_rls-span', true, 12, 12, 12, 12, 0, '2018-11-14 23:20:27', '2018-11-14 23:20:39', 0.0, 0.0, 0.26, 5.75
'271_lzw', true, 3, 3, 3, 7, 0, '2018-11-14 23:20:39', '2018-11-14 23:20:46', 0.0, 0.0, 0.1, 2.25
'274_digest', true, 1, 1, 1, 19, 0, '2018-11-14 23:20:46', '2018-11-14 23:21:05', 0.0, 0.0, 0.0, 1.20
'275_color_quant', true, 0, 0, 0, 5, 0, '2018-11-14 23:21:05', '2018-11-14 23:21:10', 0.0, 0.0, 0.0, 1.11
'276_lzma-sys', true, 0, 0, 0, 40, 0, '2018-11-14 23:21:10', '2018-11-14 23:21:50', 0.0, 0.0, 0.0, 1.7
'277_iron', true, 2, 2, 2, 1567, 0, '2018-11-14 23:21:50', '2018-11-14 23:47:57', 0.0, 0.0, 0.0, 1.45
'278_tokio-fs', true, 6, 6, 6, 163, 0, '2018-11-14 23:47:57', '2018-11-14 23:50:40', 0.0, 0.0, 0.14, 5.61
'279_xz2', true, 0, 0, 0, 44, 0, '2018-11-14 23:50:40', '2018-11-14 23:51:24', 0.0, 0.0, 0.0, 1.11
'280_shlex', true, 0, 0, 0, 4, 0, '2018-11-14 23:51:24', '2018-11-14 23:51:28', 0.0, 0.0, 0.0, 1.9
'281_coco', true, 0, 0, 0, 14, 0, '2018-11-14 23:51:28', '2018-11-14 23:51:42', 0.1, 0.0, 0.0, 1.11
'282_string_cache_shared', true, 0, 0, 0, 2, 0, '2018-11-14 23:51:42', '2018-11-14 23:51:45', 0.0, 0.0, 0.0, 1.11
'284_string_cache_codegen', true, 0, 0, 0, 80, 0, '2018-11-14 23:51:45', '2018-11-14 23:53:05', 0.0, 0.0, 0.0, 1.5
'286_ryu', true, 4, 4, 4, 10, 0, '2018-11-14 23:53:05', '2018-11-14 23:53:15', 0.0, 0.0, 0.2, 1.47
'287_byte-tools', true, 0, 0, 0, 3, 0, '2018-11-14 23:53:15', '2018-11-14 23:53:18', 0.0, 0.0, 0.0, 1.10
'289_glutin', true, 6, 6, 6, 802, 0, '2018-11-14 23:53:18', '2018-11-15 00:06:40', 0.2, 0.0, 0.8, 4.28
'290_rls-vfs', true, 0, 0, 0, 14, 0, '2018-11-15 00:06:40', '2018-11-15 00:06:54', 0.0, 0.0, 0.0, 1.12
'291_crypto-hash', true, 0, 0, 0, 113, 0, '2018-11-15 00:06:54', '2018-11-15 00:08:47', 0.0, 0.0, 0.0, 1.13
'292_sha2', true, 3, 3, 3, 53, 0, '2018-11-15 00:08:47', '2018-11-15 00:09:40', 0.0, 0.0, 0.4, 2.30
'294_precomputed-hash', true, 0, 0, 0, 3, 0, '2018-11-15 00:09:40', '2018-11-15 00:09:43', 0.0, 0.0, 0.0, 1.9
'295_if_chain', true, 0, 0, 0, 3, 0, '2018-11-15 00:09:43', '2018-11-15 00:09:46', 0.0, 0.0, 0.0, 1.8
'298_conduit-mime-types', true, 0, 0, 0, 59, 0, '2018-11-15 00:09:46', '2018-11-15 00:10:45', 0.0, 0.0, 0.0, 1.12
'300_difference', true, 1, 1, 1, 9, 0, '2018-11-15 00:10:45', '2018-11-15 00:10:54', 0.0, 0.0, 0.1, 1.24
'301_debug_unreachable', true, 0, 0, 0, 9, 0, '2018-11-15 00:10:54', '2018-11-15 00:11:03', 0.0, 0.0, 0.0, 1.10
'302_fake-simd', true, 0, 0, 0, 3, 0, '2018-11-15 00:11:03', '2018-11-15 00:11:06', 0.0, 0.0, 0.0, 1.11
'303_mio-uds', true, 0, 0, 0, 49, 0, '2018-11-15 00:11:06', '2018-11-15 00:11:55', 0.0, 0.0, 0.0, 1.8
'304_error', true, 0, 0, 0, 8, 0, '2018-11-15 00:11:55', '2018-11-15 00:12:03', 0.0, 0.0, 0.0, 1.8
'305_json', true, 3, 3, 3, 20, 0, '2018-11-15 00:12:03', '2018-11-15 00:12:24', 0.1, 0.0, 0.10, 3.61
'306_deflate', true, 15, 15, 15, 27, 0, '2018-11-15 00:12:24', '2018-11-15 00:12:51', 0.2, 0.0, 0.10, 3.43
'308_x11-dl', true, 0, 0, 0, 354, 0, '2018-11-15 00:12:51', '2018-11-15 00:18:45', 0.4, 0.0, 0.0, 1.22
'309_deque', true, 0, 0, 0, 4, 0, '2018-11-15 00:18:45', '2018-11-15 00:18:49', 0.0, 0.0, 0.0, 1.9
'310_typed-arena', true, 0, 0, 0, 3, 0, '2018-11-15 00:18:49', '2018-11-15 00:18:52', 0.0, 0.0, 0.0, 1.10
'312_constant_time_eq', true, 0, 0, 0, 3, 0, '2018-11-15 00:18:52', '2018-11-15 00:18:55', 0.0, 0.0, 0.0, 1.16
'313_heapsize', true, 0, 0, 0, 7, 0, '2018-11-15 00:18:55', '2018-11-15 00:19:02', 0.0, 0.0, 0.0, 1.15
'314_commoncrypto-sys', true, 0, 0, 0, 11, 0, '2018-11-15 00:19:02', '2018-11-15 00:19:14', 0.0, 0.0, 0.0, 1.13
'317_lock_api', true, 0, 0, 0, 7, 0, '2018-11-15 00:19:14', '2018-11-15 00:19:21', 0.1, 0.0, 0.0, 1.9
'320_gleam', true, 4, 4, 4, 443, 0, '2018-11-15 00:19:21', '2018-11-15 00:26:44', 0.0, 0.0, 0.4, 1.50
'321_ascii', true, 6, 6, 6, 8, 0, '2018-11-15 00:26:44', '2018-11-15 00:26:52', 0.1, 0.0, 0.5, 2.11
'322_zip', true, 0, 0, 0, 111, 0, '2018-11-15 00:26:52', '2018-11-15 00:28:43', 0.0, 0.0, 0.0, 1.10
'323_rustc-ap-serialize', true, 1, 1, 1, 49, 0, '2018-11-15 00:28:43', '2018-11-15 00:29:32', 0.2, 0.0, 0.0, 1.38
'326_rustc-ap-rustc_cratesio_shim', true, 0, 0, 0, 18, 0, '2018-11-15 00:29:32', '2018-11-15 00:29:50', 0.0, 0.0, 0.0, 1.9
'329_wayland-client', true, 35, 35, 35, 189, 0, '2018-11-15 00:29:50', '2018-11-15 00:32:59', 0.0, 0.0, 0.37, 4.39
'330_encoding_rs', true, 2, 2, 2, 96, 0, '2018-11-15 00:32:59', '2018-11-15 00:34:35', 0.20, 0.0, 0.38, 10.60
'331_tokio-codec', true, 2, 2, 2, 71, 0, '2018-11-15 00:34:35', '2018-11-15 00:35:46', 0.0, 0.0, 0.1, 1.63
'332_maplit', true, 0, 0, 0, 3, 0, '2018-11-15 00:35:46', '2018-11-15 00:35:49', 0.0, 0.0, 0.0, 1.10
'333_podio', true, 0, 0, 0, 3, 0, '2018-11-15 00:35:49', '2018-11-15 00:35:52', 0.0, 0.0, 0.0, 1.11
'334_strings', true, 0, 0, 0, 25, 0, '2018-11-15 00:35:52', '2018-11-15 00:36:17', 0.1, 0.0, 0.0, 1.10
'335_msdos_time', true, 1, 1, 1, 22, 0, '2018-11-15 00:36:17', '2018-11-15 00:36:39', 0.0, 0.0, 0.0, 1.49
'337_osmesa-sys', true, 0, 0, 0, 17, 0, '2018-11-15 00:36:39', '2018-11-15 00:36:56', 0.0, 0.0, 0.0, 1.9
'338_unix_socket', true, 0, 0, 0, 14, 0, '2018-11-15 00:36:56', '2018-11-15 00:37:10', 0.0, 0.0, 0.0, 1.6
'339_openssl-verify', true, 0, 0, 0, 51, 0, '2018-11-15 00:37:10', '2018-11-15 00:38:01', 0.0, 0.0, 0.0, 1.11
'341_winit', true, 8, 8, 8, 747, 0, '2018-11-15 00:38:01', '2018-11-15 00:50:28', 0.5, 0.0, 0.6, 2.89
'342_euclid', true, 26, 26, 26, 30, 0, '2018-11-15 00:50:28', '2018-11-15 00:50:58', 0.3, 0.0, 0.9, 2.98
'344_colored', true, 2, 2, 2, 9, 0, '2018-11-15 00:50:58', '2018-11-15 00:51:07', 0.0, 0.0, 0.1, 1.51
'345_block-buffer', true, 0, 0, 0, 31, 0, '2018-11-15 00:51:07', '2018-11-15 00:51:38', 0.0, 0.0, 0.0, 1.9
'346_want', true, 0, 0, 0, 39, 0, '2018-11-15 00:51:38', '2018-11-15 00:52:17', 0.0, 0.0, 0.0, 1.13
'347_try-lock', true, 0, 0, 0, 3, 0, '2018-11-15 00:52:17', '2018-11-15 00:52:20', 0.0, 0.0, 0.0, 1.9
'348_cgmath', true, 7, 7, 7, 75, 0, '2018-11-15 00:52:20', '2018-11-15 00:53:35', 0.3, 0.0, 0.1, 1.42
'351_lru-cache', true, 0, 0, 0, 8, 0, '2018-11-15 00:53:35', '2018-11-15 00:53:43', 0.0, 0.0, 0.0, 1.11
'352_wayland-sys', true, 2, 2, 2, 28, 0, '2018-11-15 00:53:43', '2018-11-15 00:54:12', 0.0, 0.0, 0.1, 1.50
'353_threadpool', true, 0, 0, 0, 15, 0, '2018-11-15 00:54:12', '2018-11-15 00:54:27', 0.0, 0.0, 0.0, 1.9
'354_dlib', true, 0, 0, 0, 25, 0, '2018-11-15 00:54:27', '2018-11-15 00:54:52', 0.0, 0.0, 0.0, 1.10
'355_wayland-scanner', true, 0, 0, 0, 63, 0, '2018-11-15 00:54:52', '2018-11-15 00:55:55', 0.0, 0.0, 0.0, 1.11
'356_tokio-uds', true, 0, 0, 0, 218, 0, '2018-11-15 00:55:55', '2018-11-15 00:59:33', 0.0, 0.0, 0.0, 1.17
'357_approx', true, 12, 12, 12, 19, 0, '2018-11-15 00:59:33', '2018-11-15 00:59:52', 0.0, 0.0, 0.2, 1.60
'359_pretty_assertions', true, 0, 0, 0, 20, 0, '2018-11-15 00:59:52', '2018-11-15 01:00:12', 0.0, 0.0, 0.0, 1.13
'360_route-recognizer', true, 0, 0, 0, 6, 0, '2018-11-15 01:00:12', '2018-11-15 01:00:18', 0.0, 0.0, 0.0, 1.7
'361_md5', true, 0, 0, 0, 5, 0, '2018-11-15 01:00:18', '2018-11-15 01:00:23', 0.0, 0.0, 0.0, 1.6
'362_ena', true, 0, 0, 0, 13, 0, '2018-11-15 01:00:23', '2018-11-15 01:00:36', 0.0, 0.0, 0.0, 1.8
'363_ar', true, 0, 0, 0, 13, 0, '2018-11-15 01:00:36', '2018-11-15 01:00:49', 0.0, 0.0, 0.0, 1.10
'364_wayland-kbd', true, 12, 12, 12, 139, 0, '2018-11-15 01:00:49', '2018-11-15 01:03:08', 0.1, 0.0, 0.8, 2.30
'365_arrayref', true, 0, 0, 0, 3, 0, '2018-11-15 01:03:08', '2018-11-15 01:03:11', 0.0, 0.0, 0.0, 1.11
'366_log_settings', true, 0, 0, 0, 6, 0, '2018-11-15 01:03:11', '2018-11-15 01:03:17', 0.0, 0.0, 0.0, 1.11
'369_tiny_http', true, 2, 2, 2, 386, 0, '2018-11-15 01:03:17', '2018-11-15 01:09:43', 0.1, 0.0, 0.1, 1.82
'370_psapi-sys', true, 0, 0, 0, 13, 0, '2018-11-15 01:09:43', '2018-11-15 01:09:56', 0.0, 0.0, 0.0, 1.12
'371_http', true, 22, 22, 22, 148, 0, '2018-11-15 01:09:56', '2018-11-15 01:12:24', 0.4, 0.0, 0.39, 11.29
'372_slog', true, 3, 3, 3, 12, 0, '2018-11-15 01:12:24', '2018-11-15 01:12:36', 0.1, 0.0, 0.5, 1.49
'373_chunked_transfer', true, 0, 0, 0, 4, 0, '2018-11-15 01:12:36', '2018-11-15 01:12:40', 0.0, 0.0, 0.0, 1.13
'374_wayland-window', true, 0, 0, 0, 204, 0, '2018-11-15 01:12:40', '2018-11-15 01:16:04', 0.0, 0.0, 0.0, 1.11
'375_crossbeam-channel', true, 1, 1, 1, 140, 0, '2018-11-15 01:16:04', '2018-11-15 01:18:24', 0.2, 0.0, 0.0, 1.25
'376_notify', true, 9, 9, 9, 252, 0, '2018-11-15 01:18:24', '2018-11-15 01:22:36', 0.0, 0.0, 0.7, 2.13
'377_bzip2-sys', true, 0, 0, 0, 29, 0, '2018-11-15 01:22:36', '2018-11-15 01:23:05', 0.0, 0.0, 0.0, 1.9
'379_is-match', true, 0, 0, 0, 3, 0, '2018-11-15 01:23:05', '2018-11-15 01:23:08', 0.0, 0.0, 0.0, 1.15
'382_bytecount', true, 2, 2, 2, 4, 0, '2018-11-15 01:23:08', '2018-11-15 01:23:12', 0.0, 0.0, 0.1, 1.49
'383_bzip2', true, 0, 0, 0, 33, 0, '2018-11-15 01:23:12', '2018-11-15 01:23:46', 0.0, 0.0, 0.0, 1.11
'385_crypto-mac', true, 2, 2, 2, 22, 0, '2018-11-15 01:23:46', '2018-11-15 01:24:08', 0.0, 0.0, 0.0, 1.18
'389_xdg', true, 0, 0, 0, 6, 0, '2018-11-15 01:24:08', '2018-11-15 01:24:15', 0.0, 0.0, 0.0, 1.8
'391_shell32-sys', true, 0, 0, 0, 12, 0, '2018-11-15 01:24:15', '2018-11-15 01:24:27', 0.0, 0.0, 0.0, 1.10
'393_hmac', true, 0, 0, 0, 37, 0, '2018-11-15 01:24:27', '2018-11-15 01:25:04', 0.0, 0.0, 0.0, 1.9
'394_rls-blacklist', true, 0, 0, 0, 3, 0, '2018-11-15 01:25:04', '2018-11-15 01:25:07', 0.0, 0.0, 0.0, 1.15
'395_indexmap', true, 5, 5, 5, 9, 0, '2018-11-15 01:25:07', '2018-11-15 01:25:16', 0.1, 0.0, 0.3, 1.86
'397_syslog', true, 0, 0, 0, 71, 0, '2018-11-15 01:25:16', '2018-11-15 01:26:27', 0.0, 0.0, 0.0, 1.10
'399_errno', true, 2, 2, 2, 10, 0, '2018-11-15 01:26:27', '2018-11-15 01:26:37', 0.0, 0.0, 0.0, 1.32
'402_rpassword', true, 0, 0, 0, 11, 0, '2018-11-15 01:26:37', '2018-11-15 01:26:48', 0.0, 0.0, 0.0, 1.14
'404_fern', true, 0, 0, 0, 17, 0, '2018-11-15 01:26:48', '2018-11-15 01:27:05', 0.0, 0.0, 0.0, 1.9
'405_strum', true, 0, 0, 0, 3, 0, '2018-11-15 01:27:05', '2018-11-15 01:27:08', 0.0, 0.0, 0.0, 1.21
'408_objc', true, 0, 0, 0, 16, 0, '2018-11-15 01:27:08', '2018-11-15 01:27:24', 0.0, 0.0, 0.0, 1.11
'409_termios', true, 0, 0, 0, 11, 0, '2018-11-15 01:27:24', '2018-11-15 01:27:35', 0.0, 0.0, 0.0, 1.17
'410_inotify', true, 40, 40, 40, 223, 0, '2018-11-15 01:27:35', '2018-11-15 01:31:18', 0.0, 0.0, 0.18, 2.91
'415_crc16', true, 0, 0, 0, 10, 0, '2018-11-15 01:31:18', '2018-11-15 01:31:28', 0.0, 0.0, 0.0, 1.20
'418_malloc_buf', true, 0, 0, 0, 10, 0, '2018-11-15 01:31:28', '2018-11-15 01:31:38', 0.0, 0.0, 0.0, 1.14
'419_target_build_utils', true, 0, 0, 0, 509, 0, '2018-11-15 01:31:38', '2018-11-15 01:40:07', 0.0, 0.0, 0.0, 1.11
'423_h2', true, 54, 54, 54, 265, 0, '2018-11-15 01:40:07', '2018-11-15 01:44:32', 0.9, 0.0, 1.19, 13.93
'425_radix_trie', true, 0, 0, 0, 14, 0, '2018-11-15 01:44:32', '2018-11-15 01:44:46', 0.0, 0.0, 0.0, 1.8
'426_nibble_vec', true, 0, 0, 0, 4, 0, '2018-11-15 01:44:46', '2018-11-15 01:44:50', 0.0, 0.0, 0.0, 1.16
'428_conv', true, 0, 0, 0, 12, 0, '2018-11-15 01:44:50', '2018-11-15 01:45:02', 0.0, 0.0, 0.0, 1.12
'430_draw_state', true, 17, 17, 17, 53, 0, '2018-11-15 01:45:02', '2018-11-15 01:45:55', 0.0, 0.0, 0.37, 36.43
'432_endian-type', true, 0, 0, 0, 3, 0, '2018-11-15 01:45:55', '2018-11-15 01:45:58', 0.0, 0.0, 0.0, 1.15
'434_environment', true, 0, 0, 0, 4, 0, '2018-11-15 01:45:58', '2018-11-15 01:46:02', 0.0, 0.0, 0.0, 1.13
'436_libsqlite3-sys', true, 0, 0, 0, 19, 0, '2018-11-15 01:46:02', '2018-11-15 01:46:21', 0.0, 0.0, 0.0, 1.11
'437_tiny-keccak', true, 0, 0, 0, 12, 0, '2018-11-15 01:46:21', '2018-11-15 01:46:33', 0.0, 0.0, 0.0, 1.20
'438_cloudabi', true, 109, 109, 109, 31, 0, '2018-11-15 01:46:33', '2018-11-15 01:47:04', 0.0, 0.0, 1.17, 10.44
'439_slog-term', true, 2, 2, 2, 127, 0, '2018-11-15 01:47:04', '2018-11-15 01:49:12', 0.0, 0.0, 0.0, 1.47
'441_ws', true, 2, 2, 2, 287, 0, '2018-11-15 01:49:12', '2018-11-15 01:53:59', 0.2, 0.0, 0.49, 16.88
'443_string', true, 0, 0, 0, 4, 0, '2018-11-15 01:53:59', '2018-11-15 01:54:03', 0.0, 0.0, 0.0, 1.8
'444_tokio-current-thread', true, 2, 2, 2, 35, 0, '2018-11-15 01:54:03', '2018-11-15 01:54:38', 0.0, 0.0, 0.2, 1.46
'445_procedural-masquerade', true, 0, 0, 0, 3, 0, '2018-11-15 01:54:38', '2018-11-15 01:54:41', 0.0, 0.0, 0.0, 1.10
'446_r2d2', true, 0, 0, 0, 20, 0, '2018-11-15 01:54:41', '2018-11-15 01:55:01', 0.0, 0.0, 0.0, 1.20
'447_stb_truetype', true, 0, 0, 0, 17, 0, '2018-11-15 01:55:01', '2018-11-15 01:55:18', 0.0, 0.0, 0.0, 1.10
'448_cexpr', true, 0, 0, 0, 80, 0, '2018-11-15 01:55:18', '2018-11-15 01:56:38', 0.0, 0.0, 0.0, 1.6
'450_tokio-signal', true, 0, 0, 0, 216, 0, '2018-11-15 01:56:38', '2018-11-15 02:00:14', 0.0, 0.0, 0.0, 1.13
'454_rustc-hash', true, 2, 2, 2, 10, 0, '2018-11-15 02:00:14', '2018-11-15 02:00:24', 0.0, 0.0, 0.2, 1.50
'455_c_vec', true, 0, 0, 0, 3, 0, '2018-11-15 02:00:24', '2018-11-15 02:00:27', 0.0, 0.0, 0.0, 1.7
'456_rustc-rayon-core', true, 1, 1, 1, 74, 0, '2018-11-15 02:00:27', '2018-11-15 02:01:41', 0.1, 0.0, 0.0, 1.32
'458_gfx_gl', true, 1, 1, 1, 199, 0, '2018-11-15 02:01:41', '2018-11-15 02:05:00', 0.0, 0.0, 0.1, 1.22
'459_rmp', true, 1, 1, 1, 32, 0, '2018-11-15 02:05:00', '2018-11-15 02:05:32', 0.0, 0.0, 0.0, 1.32
'462_gl', true, 1, 1, 1, 88, 0, '2018-11-15 02:05:32', '2018-11-15 02:07:00', 0.0, 0.0, 0.2, 1.24
'465_dwmapi-sys', true, 0, 0, 0, 13, 0, '2018-11-15 02:07:00', '2018-11-15 02:07:13', 0.0, 0.0, 0.0, 1.10
'472_xmltree', true, 0, 0, 0, 25, 0, '2018-11-15 02:07:13', '2018-11-15 02:07:38', 0.0, 0.0, 0.0, 1.9
'473_hostname', true, 0, 0, 0, 9, 0, '2018-11-15 02:07:38', '2018-11-15 02:07:48', 0.0, 0.0, 0.0, 1.11
'474_parity-wasm', true, 27, 27, 27, 117, 0, '2018-11-15 02:07:48', '2018-11-15 02:09:45', 0.5, 0.0, 0.16, 4.45
'475_os_pipe', true, 0, 0, 0, 104, 0, '2018-11-15 02:09:45', '2018-11-15 02:11:29', 0.0, 0.0, 0.0, 1.21
'476_number_prefix', true, 0, 0, 0, 19, 0, '2018-11-15 02:11:29', '2018-11-15 02:11:48', 0.0, 0.0, 0.0, 1.11
'477_minifier', true, 0, 0, 0, 21, 0, '2018-11-15 02:11:48', '2018-11-15 02:12:09', 0.0, 0.0, 0.0, 1.13
'478_sequence_trie', true, 0, 0, 0, 4, 0, '2018-11-15 02:12:09', '2018-11-15 02:12:13', 0.0, 0.0, 0.0, 1.7
'479_postgres', true, 5, 5, 5, 366, 0, '2018-11-15 02:12:13', '2018-11-15 02:18:19', 0.1, 0.0, 0.12, 2.63
'483_duct', true, 0, 0, 0, 342, 0, '2018-11-15 02:18:19', '2018-11-15 02:24:01', 0.0, 0.0, 0.0, 1.11
'486_wayland-protocols', true, 0, 0, 0, 194, 0, '2018-11-15 02:24:01', '2018-11-15 02:27:15', 0.0, 0.0, 0.0, 1.9
'487_ctrlc', true, 0, 0, 0, 93, 0, '2018-11-15 02:27:15', '2018-11-15 02:28:48', 0.0, 0.0, 0.0, 1.14
'489_shared_child', true, 0, 0, 0, 215, 0, '2018-11-15 02:28:48', '2018-11-15 02:32:23', 0.0, 0.0, 0.0, 1.13
'490_csv-core', true, 4, 4, 4, 30, 0, '2018-11-15 02:32:23', '2018-11-15 02:32:53', 0.1, 0.0, 0.1, 1.55
'491_sdl2-sys', true, 0, 0, 0, 58, 0, '2018-11-15 02:32:53', '2018-11-15 02:33:51', 0.0, 0.0, 0.0, 1.6
'492_matrixmultiply', true, 6, 6, 6, 13, 0, '2018-11-15 02:33:51', '2018-11-15 02:34:04', 0.0, 0.0, 0.7, 3.49
'494_peeking_take_while', true, 0, 0, 0, 4, 0, '2018-11-15 02:34:04', '2018-11-15 02:34:08', 0.0, 0.0, 0.0, 1.13
'495_new_debug_unreachable', true, 0, 0, 0, 8, 0, '2018-11-15 02:34:08', '2018-11-15 02:34:16', 0.0, 0.0, 0.0, 1.16
'496_piston-float', true, 0, 0, 0, 3, 0, '2018-11-15 02:34:16', '2018-11-15 02:34:19', 0.0, 0.0, 0.0, 1.12
'499_chalk-macros', true, 0, 0, 0, 7, 0, '2018-11-15 02:34:19', '2018-11-15 02:34:26', 0.0, 0.0, 0.0, 1.9
