"Crate name","Successful cleanup","Successful compilation","Duration (s)","Exit status","Start","End"
"312_constant_time_eq",true,true,0,0,"2018-11-13 23:08:23","2018-11-13 23:08:23"
"313_heapsize",true,true,2,0,"2018-11-13 23:08:23","2018-11-13 23:08:25"
"314_commoncrypto-sys",true,true,3,0,"2018-11-13 23:08:25","2018-11-13 23:08:28"
"315_commoncrypto",true,false,2,101,"2018-11-13 23:08:28","2018-11-13 23:08:30"
"316_csv",true,false,68,101,"2018-11-13 23:08:30","2018-11-13 23:09:38"
"317_lock_api",true,true,2,0,"2018-11-13 23:09:38","2018-11-13 23:09:40"
"318_rls-rustc",true,false,1,101,"2018-11-13 23:09:40","2018-11-13 23:09:41"
"319_serde_yaml",true,false,68,101,"2018-11-13 23:09:41","2018-11-13 23:10:49"
"320_gleam",true,true,386,0,"2018-11-13 23:10:49","2018-11-13 23:17:15"
"321_ascii",true,true,2,0,"2018-11-13 23:17:15","2018-11-13 23:17:17"
"322_zip",true,true,26,0,"2018-11-13 23:17:17","2018-11-13 23:17:43"
"323_rustc-ap-serialize",true,true,30,0,"2018-11-13 23:17:43","2018-11-13 23:18:13"
"324_rustc-ap-syntax_pos",true,false,38,101,"2018-11-13 23:18:13","2018-11-13 23:18:51"
"325_rustc-ap-rustc_data_structures",true,false,36,101,"2018-11-13 23:18:51","2018-11-13 23:19:27"
"326_rustc-ap-rustc_cratesio_shim",true,true,2,0,"2018-11-13 23:19:27","2018-11-13 23:19:29"
"327_rustc-ap-rustc_errors",true,false,37,101,"2018-11-13 23:19:29","2018-11-13 23:20:06"
"328_rustc-ap-syntax",true,false,37,101,"2018-11-13 23:20:06","2018-11-13 23:20:43"
"329_wayland-client",true,true,72,0,"2018-11-13 23:20:43","2018-11-13 23:21:55"
"330_encoding_rs",true,true,45,0,"2018-11-13 23:21:55","2018-11-13 23:22:40"
"331_tokio-codec",true,true,23,0,"2018-11-13 23:22:40","2018-11-13 23:23:03"
"332_maplit",true,true,0,0,"2018-11-13 23:23:03","2018-11-13 23:23:03"
"333_podio",true,true,1,0,"2018-11-13 23:23:03","2018-11-13 23:23:04"
"334_strings",true,true,11,0,"2018-11-13 23:23:04","2018-11-13 23:23:15"
"335_msdos_time",true,true,9,0,"2018-11-13 23:23:15","2018-11-13 23:23:24"
"336_pest_derive",true,false,28,101,"2018-11-13 23:23:24","2018-11-13 23:23:52"
"337_osmesa-sys",true,true,3,0,"2018-11-13 23:23:52","2018-11-13 23:23:55"
"338_unix_socket",true,true,3,0,"2018-11-13 23:23:55","2018-11-13 23:23:58"
"339_openssl-verify",true,true,16,0,"2018-11-13 23:23:58","2018-11-13 23:24:14"
"340_hamcrest",true,false,900,124,"2018-11-13 23:24:14","2018-11-13 23:39:14"
"341_winit",true,true,353,0,"2018-11-13 23:39:14","2018-11-13 23:45:07"
"342_euclid",true,true,12,0,"2018-11-13 23:45:07","2018-11-13 23:45:19"
"343_clippy_lints",true,false,900,124,"2018-11-13 23:45:19","2018-11-14 00:00:19"
"344_colored",true,true,2,0,"2018-11-14 00:00:19","2018-11-14 00:00:21"
"345_block-buffer",true,true,7,0,"2018-11-14 00:00:21","2018-11-14 00:00:28"
"346_want",true,true,17,0,"2018-11-14 00:00:28","2018-11-14 00:00:45"
"347_try-lock",true,true,0,0,"2018-11-14 00:00:45","2018-11-14 00:00:45"
"348_cgmath",true,true,29,0,"2018-11-14 00:00:45","2018-11-14 00:01:14"
"349_skeptic",true,false,77,101,"2018-11-14 00:01:14","2018-11-14 00:02:31"
"350_serde_cbor",true,false,68,101,"2018-11-14 00:02:31","2018-11-14 00:03:39"
"351_lru-cache",true,true,1,0,"2018-11-14 00:03:39","2018-11-14 00:03:40"
"352_wayland-sys",true,true,11,0,"2018-11-14 00:03:40","2018-11-14 00:03:51"
"353_threadpool",true,true,3,0,"2018-11-14 00:03:51","2018-11-14 00:03:54"
"354_dlib",true,true,11,0,"2018-11-14 00:03:54","2018-11-14 00:04:05"
"355_wayland-scanner",true,true,46,0,"2018-11-14 00:04:05","2018-11-14 00:04:51"
"356_tokio-uds",true,true,34,0,"2018-11-14 00:04:51","2018-11-14 00:05:25"
"357_approx",true,true,6,0,"2018-11-14 00:05:25","2018-11-14 00:05:31"
"358_router",true,false,900,124,"2018-11-14 00:05:31","2018-11-14 00:20:31"
"359_pretty_assertions",true,true,9,0,"2018-11-14 00:20:31","2018-11-14 00:20:40"
"360_route-recognizer",true,true,2,0,"2018-11-14 00:20:40","2018-11-14 00:20:42"
"361_md5",true,true,2,0,"2018-11-14 00:20:42","2018-11-14 00:20:44"
"362_ena",true,true,4,0,"2018-11-14 00:20:44","2018-11-14 00:20:48"
"363_ar",true,true,6,0,"2018-11-14 00:20:48","2018-11-14 00:20:54"
"364_wayland-kbd",true,true,53,0,"2018-11-14 00:20:54","2018-11-14 00:21:47"
"365_arrayref",true,true,1,0,"2018-11-14 00:21:47","2018-11-14 00:21:48"
"366_log_settings",true,true,0,0,"2018-11-14 00:21:48","2018-11-14 00:21:48"
"367_hyper-native-tls",true,false,148,101,"2018-11-14 00:21:48","2018-11-14 00:24:16"
"368_core-graphics",true,false,6,101,"2018-11-14 00:24:16","2018-11-14 00:24:22"
"369_tiny_http",true,true,114,0,"2018-11-14 00:24:22","2018-11-14 00:26:16"
"370_psapi-sys",true,true,1,0,"2018-11-14 00:26:16","2018-11-14 00:26:17"
"371_http",true,true,96,0,"2018-11-14 00:26:17","2018-11-14 00:27:53"
"372_slog",true,true,5,0,"2018-11-14 00:27:53","2018-11-14 00:27:58"
"373_chunked_transfer",true,true,0,0,"2018-11-14 00:27:58","2018-11-14 00:27:58"
"374_wayland-window",true,true,67,0,"2018-11-14 00:27:58","2018-11-14 00:29:05"
"375_crossbeam-channel",true,true,29,0,"2018-11-14 00:29:05","2018-11-14 00:29:34"
"376_notify",true,true,41,0,"2018-11-14 00:29:34","2018-11-14 00:30:15"
"377_bzip2-sys",true,true,11,0,"2018-11-14 00:30:15","2018-11-14 00:30:26"
"378_toml-query",true,false,900,124,"2018-11-14 00:30:26","2018-11-14 00:45:26"
"379_is-match",true,true,0,0,"2018-11-14 00:45:26","2018-11-14 00:45:26"
"380_persistent",true,false,900,124,"2018-11-14 00:45:26","2018-11-14 01:00:26"
"381_cssparser",true,false,96,101,"2018-11-14 01:00:26","2018-11-14 01:02:02"
"382_bytecount",true,true,0,0,"2018-11-14 01:02:02","2018-11-14 01:02:03"
"383_bzip2",true,true,12,0,"2018-11-14 01:02:03","2018-11-14 01:02:15"
"384_crates-io",true,false,96,101,"2018-11-14 01:02:15","2018-11-14 01:03:51"
"385_crypto-mac",true,true,6,0,"2018-11-14 01:03:51","2018-11-14 01:03:57"
"386_custom_derive",false,false,0,101,"2018-11-14 01:03:57","2018-11-14 01:03:57"
"387_rustc-ap-rustc_target",true,false,30,101,"2018-11-14 01:03:57","2018-11-14 01:04:27"
"388_quasi_macros",true,false,2,101,"2018-11-14 01:04:27","2018-11-14 01:04:29"
"389_xdg",true,true,2,0,"2018-11-14 01:04:29","2018-11-14 01:04:31"
"390_cocoa",true,false,6,101,"2018-11-14 01:04:31","2018-11-14 01:04:37"
"391_shell32-sys",true,true,1,0,"2018-11-14 01:04:37","2018-11-14 01:04:38"
"392_serde_test",true,false,67,101,"2018-11-14 01:04:38","2018-11-14 01:05:45"
"393_hmac",true,true,7,0,"2018-11-14 01:05:45","2018-11-14 01:05:52"
"394_rls-blacklist",true,true,0,0,"2018-11-14 01:05:52","2018-11-14 01:05:52"
"395_indexmap",true,true,4,0,"2018-11-14 01:05:52","2018-11-14 01:05:56"
"396_serde_macros",true,false,0,101,"2018-11-14 01:05:56","2018-11-14 01:05:56"
"397_syslog",true,true,18,0,"2018-11-14 01:05:56","2018-11-14 01:06:14"
"398_metadeps",true,false,7,101,"2018-11-14 01:06:14","2018-11-14 01:06:21"
"399_errno",true,true,3,0,"2018-11-14 01:06:21","2018-11-14 01:06:24"
"400_clang-sys",true,false,7,101,"2018-11-14 01:06:24","2018-11-14 01:06:31"
"401_webpki",true,false,33,101,"2018-11-14 01:06:31","2018-11-14 01:07:04"
"402_rpassword",true,true,2,0,"2018-11-14 01:07:04","2018-11-14 01:07:06"
"403_strum_macros",true,false,48,101,"2018-11-14 01:07:06","2018-11-14 01:07:54"
"404_fern",true,true,6,0,"2018-11-14 01:07:54","2018-11-14 01:08:00"
"405_strum",true,true,1,0,"2018-11-14 01:08:00","2018-11-14 01:08:01"
"406_ammonia",true,false,103,101,"2018-11-14 01:08:01","2018-11-14 01:09:44"
"407_bodyparser",true,false,140,101,"2018-11-14 01:09:44","2018-11-14 01:12:04"
"408_objc",true,true,5,0,"2018-11-14 01:12:04","2018-11-14 01:12:09"
"409_termios",true,true,2,0,"2018-11-14 01:12:09","2018-11-14 01:12:11"
"410_inotify",true,true,35,0,"2018-11-14 01:12:11","2018-11-14 01:12:46"
"411_vergen",false,false,0,101,"2018-11-14 01:12:46","2018-11-14 01:12:46"
"412_rustc-ap-arena",true,false,37,101,"2018-11-14 01:12:46","2018-11-14 01:13:23"
"413_bindgen",true,false,900,124,"2018-11-14 01:13:23","2018-11-14 01:28:23"
"414_assert_cli",true,false,74,101,"2018-11-14 01:28:23","2018-11-14 01:29:37"
"415_crc16",true,true,3,0,"2018-11-14 01:29:37","2018-11-14 01:29:40"
"416_selectors",true,false,17,101,"2018-11-14 01:29:40","2018-11-14 01:29:57"
"417_nalgebra",true,false,17,101,"2018-11-14 01:29:57","2018-11-14 01:30:14"
"418_malloc_buf",true,true,2,0,"2018-11-14 01:30:14","2018-11-14 01:30:16"
"419_target_build_utils",true,true,394,0,"2018-11-14 01:30:16","2018-11-14 01:36:50"
"420_elasticlunr-rs",true,false,900,124,"2018-11-14 01:36:50","2018-11-14 01:51:50"
"421_rustfix",true,false,73,101,"2018-11-14 01:51:50","2018-11-14 01:53:03"
"422_num-derive",true,false,28,101,"2018-11-14 01:53:03","2018-11-14 01:53:31"
"423_h2",true,true,137,0,"2018-11-14 01:53:31","2018-11-14 01:55:48"
"424_rustls",true,false,36,101,"2018-11-14 01:55:48","2018-11-14 01:56:24"
"425_radix_trie",true,true,4,0,"2018-11-14 01:56:24","2018-11-14 01:56:28"
"426_nibble_vec",true,true,1,0,"2018-11-14 01:56:28","2018-11-14 01:56:29"
"427_serde_bytes",true,false,68,101,"2018-11-14 01:56:29","2018-11-14 01:57:37"
"428_conv",true,true,4,0,"2018-11-14 01:57:37","2018-11-14 01:57:41"
"429_cargo",true,false,900,124,"2018-11-14 01:57:41","2018-11-14 02:12:41"
"430_draw_state",true,true,10,0,"2018-11-14 02:12:41","2018-11-14 02:12:51"
"431_cgl",true,false,387,101,"2018-11-14 02:12:51","2018-11-14 02:19:18"
"432_endian-type",true,true,1,0,"2018-11-14 02:19:18","2018-11-14 02:19:19"
"433_rusttype",true,false,8,101,"2018-11-14 02:19:19","2018-11-14 02:19:27"
"434_environment",true,true,1,0,"2018-11-14 02:19:27","2018-11-14 02:19:28"
"435_extprim",true,false,29,101,"2018-11-14 02:19:28","2018-11-14 02:19:57"
"436_libsqlite3-sys",true,true,9,0,"2018-11-14 02:19:57","2018-11-14 02:20:06"
"437_tiny-keccak",true,true,2,0,"2018-11-14 02:20:06","2018-11-14 02:20:08"
"438_cloudabi",true,true,12,0,"2018-11-14 02:20:08","2018-11-14 02:20:20"
"439_slog-term",true,true,40,0,"2018-11-14 02:20:20","2018-11-14 02:21:00"
"440_dotenv",true,false,900,124,"2018-11-14 02:21:00","2018-11-14 02:36:00"
"441_ws",true,true,124,0,"2018-11-14 02:36:00","2018-11-14 02:38:04"
"442_rustfmt",true,false,900,124,"2018-11-14 02:38:04","2018-11-14 02:53:04"
"443_string",true,true,1,0,"2018-11-14 02:53:04","2018-11-14 02:53:05"
"444_tokio-current-thread",true,true,20,0,"2018-11-14 02:53:05","2018-11-14 02:53:25"
"445_procedural-masquerade",true,true,0,0,"2018-11-14 02:53:25","2018-11-14 02:53:25"
"446_r2d2",true,true,4,0,"2018-11-14 02:53:25","2018-11-14 02:53:29"
"447_stb_truetype",true,true,8,0,"2018-11-14 02:53:29","2018-11-14 02:53:37"
"448_cexpr",true,true,49,0,"2018-11-14 02:53:37","2018-11-14 02:54:26"
"449_diesel",true,false,40,101,"2018-11-14 02:54:26","2018-11-14 02:55:06"
"450_tokio-signal",true,true,33,0,"2018-11-14 02:55:06","2018-11-14 02:55:39"
"451_gfx",true,false,90,101,"2018-11-14 02:55:39","2018-11-14 02:57:09"
"452_security-framework-sys",true,false,2,101,"2018-11-14 02:57:09","2018-11-14 02:57:11"
"453_security-framework",true,false,4,101,"2018-11-14 02:57:11","2018-11-14 02:57:15"
"454_rustc-hash",true,true,4,0,"2018-11-14 02:57:15","2018-11-14 02:57:19"
"455_c_vec",true,true,0,0,"2018-11-14 02:57:19","2018-11-14 02:57:19"
"456_rustc-rayon-core",true,true,16,0,"2018-11-14 02:57:19","2018-11-14 02:57:35"
"457_rustc-rayon",true,false,18,101,"2018-11-14 02:57:35","2018-11-14 02:57:53"
"458_gfx_gl",true,true,156,0,"2018-11-14 02:57:53","2018-11-14 03:00:29"
"459_rmp",true,true,10,0,"2018-11-14 03:00:29","2018-11-14 03:00:39"
"460_cssparser-macros",true,false,85,101,"2018-11-14 03:00:39","2018-11-14 03:02:04"
"461_webpki-roots",true,false,33,101,"2018-11-14 03:02:04","2018-11-14 03:02:37"
"462_gl",true,true,46,0,"2018-11-14 03:02:37","2018-11-14 03:03:23"
"463_gfx_device_gl",true,false,165,101,"2018-11-14 03:03:23","2018-11-14 03:06:08"
"464_multipart",true,false,900,124,"2018-11-14 03:06:08","2018-11-14 03:21:08"
"465_dwmapi-sys",true,true,1,0,"2018-11-14 03:21:08","2018-11-14 03:21:09"
"466_structopt",true,false,100,101,"2018-11-14 03:21:09","2018-11-14 03:22:49"
"467_app_units",true,false,68,101,"2018-11-14 03:22:49","2018-11-14 03:23:57"
"468_multimap",true,false,67,101,"2018-11-14 03:23:57","2018-11-14 03:25:04"
"469_log4rs",true,false,76,101,"2018-11-14 03:25:04","2018-11-14 03:26:20"
"470_igd",true,false,900,124,"2018-11-14 03:26:20","2018-11-14 03:41:20"
"471_structopt-derive",true,false,28,101,"2018-11-14 03:41:20","2018-11-14 03:41:48"
"472_xmltree",true,true,13,0,"2018-11-14 03:41:48","2018-11-14 03:42:01"
"473_hostname",true,true,3,0,"2018-11-14 03:42:01","2018-11-14 03:42:04"
"474_parity-wasm",true,true,91,0,"2018-11-14 03:42:04","2018-11-14 03:43:35"
"475_os_pipe",true,true,56,0,"2018-11-14 03:43:35","2018-11-14 03:44:31"
"476_number_prefix",true,true,7,0,"2018-11-14 03:44:31","2018-11-14 03:44:38"
"477_minifier",true,true,10,0,"2018-11-14 03:44:38","2018-11-14 03:44:48"
"478_sequence_trie",true,true,1,0,"2018-11-14 03:44:48","2018-11-14 03:44:49"
"479_postgres",true,true,180,0,"2018-11-14 03:44:49","2018-11-14 03:47:49"
"480_which",true,false,49,101,"2018-11-14 03:47:49","2018-11-14 03:48:38"
"481_yup-oauth2",true,false,96,101,"2018-11-14 03:48:38","2018-11-14 03:50:14"
"482_kuchiki",true,false,72,101,"2018-11-14 03:50:14","2018-11-14 03:51:26"
"483_duct",true,true,206,0,"2018-11-14 03:51:26","2018-11-14 03:54:52"
"484_mount",true,false,900,124,"2018-11-14 03:54:52","2018-11-14 04:09:52"
"485_gfx_core",true,false,89,101,"2018-11-14 04:09:52","2018-11-14 04:11:21"
"486_wayland-protocols",true,true,61,0,"2018-11-14 04:11:21","2018-11-14 04:12:22"
"487_ctrlc",true,true,54,0,"2018-11-14 04:12:22","2018-11-14 04:13:16"
"488_pistoncore-input",true,false,70,101,"2018-11-14 04:13:16","2018-11-14 04:14:26"
"489_shared_child",true,true,198,0,"2018-11-14 04:14:26","2018-11-14 04:17:44"
"490_csv-core",true,true,7,0,"2018-11-14 04:17:44","2018-11-14 04:17:51"
"491_sdl2-sys",true,true,44,0,"2018-11-14 04:17:51","2018-11-14 04:18:35"
"492_matrixmultiply",true,true,1,0,"2018-11-14 04:18:35","2018-11-14 04:18:36"
"493_serde-value",true,false,70,101,"2018-11-14 04:18:36","2018-11-14 04:19:46"
"494_peeking_take_while",true,true,0,0,"2018-11-14 04:19:46","2018-11-14 04:19:46"
"495_new_debug_unreachable",true,true,0,0,"2018-11-14 04:19:46","2018-11-14 04:19:46"
"496_piston-float",true,true,0,0,"2018-11-14 04:19:46","2018-11-14 04:19:46"
"497_chalk-engine",true,false,9,101,"2018-11-14 04:19:46","2018-11-14 04:19:55"
"498_expat-sys",true,false,13,101,"2018-11-14 04:19:55","2018-11-14 04:20:08"
"499_chalk-macros",true,true,1,0,"2018-11-14 04:20:08","2018-11-14 04:20:09"
